Time,E4_Acc_x_x,E4_Acc_y_x,E4_Acc_z_x,Record_Index,Record_Timestamp,Glucose,E4_HR,EDA,TEMP,E4_Acc_x_y,E4_Acc_y_y,E4_Acc_z_y,BVP,Accel_Vertical,Accel_Lateral,Accel_Sagittal,BreathingWaveform
2022-06-08 14:20:13.125000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.286021,32.33,14.0,9.0,62.0,-20.25,1966,2041,2054,6295839
2022-06-08 14:20:13.156250,15.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,15.0,8.0,62.0,-29.07,1970,2040,2051,6296271
2022-06-08 14:20:13.187500,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,-29.07,1967,2039,2051,6296055
2022-06-08 14:20:13.218750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,-16.37,1967,2043,2052,6296055
2022-06-08 14:20:13.250000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,3.88,1967,2041,2051,6297189
2022-06-08 14:20:13.281250,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,19.78,1967,2040,2051,6298592
2022-06-08 14:20:13.312500,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,23.22,1966,2042,2052,6299995
2022-06-08 14:20:13.343750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,18.54,1967,2041,2052,6302208
2022-06-08 14:20:13.375000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.287302,32.33,14.0,9.0,62.0,19.34,1967,2042,2049,6302208
2022-06-08 14:20:13.406250,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.286021,32.33,15.0,9.0,62.0,32.39,1967,2040,2049,6305014
2022-06-08 14:20:13.437500,15.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.286021,32.33,15.0,9.0,61.0,50.85,1966,2039,2052,6308252
2022-06-08 14:20:13.468750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.286021,32.33,14.0,9.0,62.0,65.82,1967,2040,2053,6310141
2022-06-08 14:20:13.500000,14.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.48,0.286021,32.33,14.0,9.0,61.0,73.84,1967,2039,2055,6310141
2022-06-08 14:20:13.531250,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,15.0,9.0,62.0,77.19,1967,2039,2053,6312840
2022-06-08 14:20:13.562500,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,15.0,9.0,62.0,83.04,1968,2041,2053,6314081
2022-06-08 14:20:13.593750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,14.0,9.0,62.0,94.34,1968,2039,2053,6314782
2022-06-08 14:20:13.625000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,14.0,9.0,62.0,101.81,1968,2041,2053,6315700
2022-06-08 14:20:13.656250,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,94.27,1967,2041,2051,6315700
2022-06-08 14:20:13.687500,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,15.0,9.0,62.0,72.18,1967,2040,2050,6316833
2022-06-08 14:20:13.718750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,41.08,1966,2041,2051,6318722
2022-06-08 14:20:13.750000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,-1.0,1967,2040,2051,6321151
2022-06-08 14:20:13.781250,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,-55.22,1967,2041,2051,6322824
2022-06-08 14:20:13.812500,14.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,61.0,-105.45,1968,2041,2054,6322824
2022-06-08 14:20:13.843750,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,-127.73,1968,2040,2052,6323849
2022-06-08 14:20:13.875000,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,15.0,9.0,62.0,-116.18,1967,2041,2054,6325576
2022-06-08 14:20:13.906250,14.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,61.0,-81.96,1969,2041,2052,6326062
2022-06-08 14:20:13.937500,13.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,13.0,9.0,62.0,-34.16,1968,2040,2051,6326062
2022-06-08 14:20:13.968750,13.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,13.0,9.0,62.0,18.98,1968,2039,2052,6326925
2022-06-08 14:20:14.000000,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,61.08,1968,2040,2052,6327465
2022-06-08 14:20:14.031250,14.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,8.0,62.0,80.25,1968,2043,2053,6328491
2022-06-08 14:20:14.062500,14.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,14.0,9.0,62.0,81.87,1968,2039,2055,6330056
2022-06-08 14:20:14.093750,13.0,7.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,13.0,7.0,60.0,77.04,1967,2040,2053,6330056
2022-06-08 14:20:14.125000,19.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.288584,32.33,19.0,10.0,61.0,67.9,1967,2038,2055,6330649
2022-06-08 14:20:14.156250,19.0,12.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,19.0,12.0,60.0,51.83,1967,2040,2053,6331998
2022-06-08 14:20:14.187500,21.0,12.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,21.0,12.0,60.0,32.06,1967,2040,2050,6332376
2022-06-08 14:20:14.218750,18.0,13.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,18.0,13.0,59.0,15.84,1967,2042,2052,6332376
2022-06-08 14:20:14.250000,17.0,11.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,17.0,11.0,60.0,5.49,1967,2041,2050,6332268
2022-06-08 14:20:14.281250,16.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,16.0,9.0,61.0,-2.67,1967,2043,2051,6333348
2022-06-08 14:20:14.312500,16.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,16.0,9.0,61.0,-12.07,1967,2043,2052,6333618
2022-06-08 14:20:14.343750,15.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,15.0,10.0,61.0,-23.2,1968,2042,2050,6334265
2022-06-08 14:20:14.375000,19.0,8.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.286021,32.33,19.0,8.0,61.0,-34.33,1968,2040,2054,6334265
2022-06-08 14:20:14.406250,20.0,11.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.283458,32.33,20.0,11.0,59.0,-41.72,1966,2041,2053,6335345
2022-06-08 14:20:14.437500,19.0,11.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.283458,32.33,19.0,11.0,59.0,-41.63,1967,2040,2053,6335399
2022-06-08 14:20:14.468750,15.0,11.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.283458,32.33,15.0,11.0,60.0,-35.06,1967,2040,2051,6335561
2022-06-08 14:20:14.500000,14.0,11.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.63,0.283458,32.33,14.0,11.0,61.0,-27.74,1968,2041,2052,6335561
2022-06-08 14:20:14.531250,17.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.33,17.0,9.0,61.0,-24.3,1968,2044,2054,6335453
2022-06-08 14:20:14.562500,17.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.33,17.0,9.0,61.0,-25.09,1969,2040,2054,6334158
2022-06-08 14:20:14.593750,16.0,8.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.33,16.0,8.0,61.0,-29.37,1967,2035,2053,6333402
2022-06-08 14:20:14.625000,15.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.33,15.0,9.0,62.0,-36.43,1969,2038,2052,6331243
2022-06-08 14:20:14.656250,14.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,14.0,10.0,62.0,-43.21,1968,2038,2051,6331243
2022-06-08 14:20:14.687500,16.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,16.0,10.0,61.0,-45.73,1968,2042,2050,6328383
2022-06-08 14:20:14.718750,17.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,17.0,9.0,62.0,-43.74,1968,2041,2050,6326170
2022-06-08 14:20:14.750000,23.0,12.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,23.0,12.0,59.0,-40.38,1966,2041,2052,6324281
2022-06-08 14:20:14.781250,21.0,13.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,21.0,13.0,58.0,-37.33,1966,2040,2051,6320503
2022-06-08 14:20:14.812500,14.0,12.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,14.0,12.0,61.0,-34.06,1967,2039,2053,6320503
2022-06-08 14:20:14.843750,16.0,14.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,16.0,14.0,62.0,-30.98,1967,2041,2051,6317427
2022-06-08 14:20:14.875000,17.0,8.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.33,17.0,8.0,60.0,-28.27,1967,2039,2051,6315970
2022-06-08 14:20:14.906250,16.0,9.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,16.0,9.0,60.0,-23.7,1967,2040,2051,6314405
2022-06-08 14:20:14.937500,19.0,12.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,19.0,12.0,60.0,-16.56,1967,2039,2053,6314405
2022-06-08 14:20:14.968750,21.0,10.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,21.0,10.0,60.0,-10.58,1967,2042,2053,6312138
2022-06-08 14:20:15.000000,18.0,9.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,18.0,9.0,60.0,-9.48,1967,2036,2050,6311328
2022-06-08 14:20:15.031250,17.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,17.0,8.0,62.0,-12.92,1968,2038,2053,6309439
2022-06-08 14:20:15.062500,14.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,14.0,10.0,61.0,-18.58,1968,2042,2051,6308900
2022-06-08 14:20:15.093750,15.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,15.0,8.0,62.0,-24.0,1968,2038,2052,6308900
2022-06-08 14:20:15.125000,20.0,9.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,20.0,9.0,61.0,-27.05,1967,2037,2052,6307874
2022-06-08 14:20:15.156250,16.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,16.0,10.0,61.0,-27.87,1967,2040,2053,6306795
2022-06-08 14:20:15.187500,19.0,11.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,19.0,11.0,60.0,-27.79,1967,2041,2052,6306309
2022-06-08 14:20:15.218750,26.0,9.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,26.0,9.0,58.0,-25.97,1967,2044,2051,6306309
2022-06-08 14:20:15.250000,25.0,11.0,54.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,25.0,11.0,54.0,-20.77,1967,2038,2052,6305392
2022-06-08 14:20:15.281250,21.0,10.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,21.0,10.0,60.0,-13.35,1968,2041,2052,6305769
2022-06-08 14:20:15.312500,22.0,13.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,22.0,13.0,57.0,-6.73,1968,2039,2052,6304204
2022-06-08 14:20:15.343750,25.0,9.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,25.0,9.0,59.0,-2.39,1968,2041,2051,6303611
2022-06-08 14:20:15.375000,23.0,10.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.283458,32.31,23.0,10.0,59.0,-0.17,1967,2040,2051,6303611
2022-06-08 14:20:15.406250,6.0,10.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,6.0,10.0,63.0,0.64,1967,2037,2052,6302639
2022-06-08 14:20:15.437500,11.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,11.0,9.0,62.0,0.78,1967,2038,2053,6301884
2022-06-08 14:20:15.468750,17.0,7.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,17.0,7.0,61.0,0.91,1966,2038,2051,6300696
2022-06-08 14:20:15.500000,17.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.8,0.28474,32.31,17.0,8.0,62.0,1.15,1968,2038,2052,6300696
2022-06-08 14:20:15.531250,13.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,13.0,8.0,62.0,0.84,1967,2040,2054,6300373
2022-06-08 14:20:15.562500,17.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,17.0,8.0,62.0,-1.06,1967,2042,2049,6298268
2022-06-08 14:20:15.593750,16.0,10.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,16.0,10.0,60.0,-5.01,1967,2038,2050,6297998
2022-06-08 14:20:15.625000,16.0,11.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,16.0,11.0,61.0,-9.78,1966,2042,2052,6296325
2022-06-08 14:20:15.656250,12.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,12.0,10.0,61.0,-13.25,1966,2040,2052,6296325
2022-06-08 14:20:15.687500,14.0,5.0,64.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,14.0,5.0,64.0,-14.82,1967,2039,2051,6293680
2022-06-08 14:20:15.718750,11.0,9.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,11.0,9.0,63.0,-16.13,1967,2041,2051,6291791
2022-06-08 14:20:15.750000,18.0,10.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,18.0,10.0,61.0,-19.23,1967,2041,2053,6291468
2022-06-08 14:20:15.781250,15.0,16.0,59.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,15.0,16.0,59.0,-24.59,1968,2042,2051,6289740
2022-06-08 14:20:15.812500,23.0,10.0,69.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,23.0,10.0,69.0,-31.0,1967,2041,2054,6289740
2022-06-08 14:20:15.843750,15.0,7.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,15.0,7.0,63.0,-36.68,1967,2042,2053,6289795
2022-06-08 14:20:15.875000,24.0,16.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.287302,32.31,24.0,16.0,61.0,-40.13,1968,2042,2050,6289956
2022-06-08 14:20:15.906250,22.0,11.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,22.0,11.0,58.0,-41.23,1967,2041,2053,6289849
2022-06-08 14:20:15.937500,22.0,13.0,56.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,22.0,13.0,56.0,-41.32,1967,2043,2053,6289849
2022-06-08 14:20:15.968750,20.0,11.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,20.0,11.0,63.0,-40.08,1967,2041,2053,6290226
2022-06-08 14:20:16.000000,5.0,9.0,65.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,5.0,9.0,65.0,-34.11,1967,2041,2053,6290820
2022-06-08 14:20:16.031250,8.0,6.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,8.0,6.0,63.0,-20.81,1967,2043,2051,6292115
2022-06-08 14:20:16.062500,18.0,10.0,58.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,18.0,10.0,58.0,-1.0,1967,2039,2052,6293303
2022-06-08 14:20:16.093750,27.0,12.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,27.0,12.0,60.0,20.73,1969,2038,2049,6293303
2022-06-08 14:20:16.125000,14.0,18.0,57.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.28474,32.31,14.0,18.0,57.0,37.66,1968,2039,2050,6294004
2022-06-08 14:20:16.156250,23.0,13.0,60.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,23.0,13.0,60.0,47.0,1967,2042,2049,6296163
2022-06-08 14:20:16.187500,14.0,13.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,14.0,13.0,61.0,53.56,1967,2038,2052,6296109
2022-06-08 14:20:16.218750,11.0,12.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,11.0,12.0,62.0,62.42,1967,2039,2050,6296109
2022-06-08 14:20:16.250000,11.0,11.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,11.0,11.0,61.0,72.0,1968,2037,2053,6296325
2022-06-08 14:20:16.281250,12.0,7.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,12.0,7.0,63.0,77.09,1968,2037,2051,6296595
2022-06-08 14:20:16.312500,10.0,7.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,10.0,7.0,63.0,73.77,1968,2038,2050,6296487
2022-06-08 14:20:16.343750,6.0,7.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,6.0,7.0,63.0,63.03,1968,2038,2052,6295947
2022-06-08 14:20:16.375000,5.0,8.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.289865,32.31,5.0,8.0,63.0,53.18,1967,2041,2050,6295947
2022-06-08 14:20:16.406250,12.0,8.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.288584,32.31,12.0,8.0,63.0,52.52,1968,2039,2050,6295839
2022-06-08 14:20:16.437500,12.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.288584,32.31,12.0,9.0,62.0,58.28,1968,2040,2052,6297026
2022-06-08 14:20:16.468750,12.0,12.0,63.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.288584,32.31,12.0,12.0,63.0,60.25,1968,2037,2052,6295731
2022-06-08 14:20:16.500000,11.0,12.0,61.0,19144.0,2022-06-08 14:23:46,132.0,70.98,0.288584,32.31,11.0,12.0,61.0,54.24,1968,2039,2052,6295731
2022-06-08 14:20:16.531250,11.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,11.0,11.0,62.0,43.86,1968,2038,2052,6294760
2022-06-08 14:20:16.562500,11.0,10.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,11.0,10.0,63.0,30.77,1969,2039,2050,6294436
2022-06-08 14:20:16.593750,7.0,9.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,7.0,9.0,63.0,10.59,1967,2040,2050,6295138
2022-06-08 14:20:16.625000,9.0,9.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,9.0,9.0,63.0,-19.21,1967,2039,2052,6294922
2022-06-08 14:20:16.656250,11.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,11.0,10.0,62.0,-49.57,1967,2040,2051,6294922
2022-06-08 14:20:16.687500,11.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,11.0,11.0,62.0,-63.3,1967,2039,2053,6296055
2022-06-08 14:20:16.718750,11.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,11.0,11.0,62.0,-50.94,1967,2038,2051,6296919
2022-06-08 14:20:16.750000,12.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,12.0,10.0,62.0,-20.2,1968,2038,2050,6297242
2022-06-08 14:20:16.781250,12.0,10.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,12.0,10.0,63.0,12.29,1967,2040,2050,6299077
2022-06-08 14:20:16.812500,8.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,8.0,10.0,62.0,34.2,1967,2037,2052,6299077
2022-06-08 14:20:16.843750,12.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,12.0,10.0,62.0,46.57,1967,2039,2049,6299887
2022-06-08 14:20:16.875000,13.0,7.0,64.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.288584,32.31,13.0,7.0,64.0,61.27,1967,2039,2050,6301452
2022-06-08 14:20:16.906250,13.0,9.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,13.0,9.0,63.0,77.53,1966,2038,2051,6303071
2022-06-08 14:20:16.937500,12.0,12.0,61.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,12.0,12.0,61.0,68.91,1969,2039,2050,6303071
2022-06-08 14:20:16.968750,14.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,14.0,10.0,62.0,17.85,1968,2038,2051,6305446
2022-06-08 14:20:17.000000,13.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,13.0,11.0,62.0,-51.56,1968,2037,2052,6306417
2022-06-08 14:20:17.031250,13.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,13.0,11.0,62.0,-103.53,1968,2040,2052,6307712
2022-06-08 14:20:17.062500,14.0,11.0,67.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,14.0,11.0,67.0,-129.03,1969,2040,2052,6309008
2022-06-08 14:20:17.093750,7.0,9.0,59.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,7.0,9.0,59.0,-131.6,1968,2042,2051,6309008
2022-06-08 14:20:17.125000,12.0,12.0,61.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,12.0,12.0,61.0,-108.65,1969,2043,2052,6311167
2022-06-08 14:20:17.156250,14.0,10.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,14.0,10.0,62.0,-63.07,1968,2043,2053,6312731
2022-06-08 14:20:17.187500,13.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,13.0,11.0,62.0,-7.42,1967,2042,2053,6313703
2022-06-08 14:20:17.218750,13.0,11.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,13.0,11.0,62.0,45.11,1967,2041,2052,6313703
2022-06-08 14:20:17.250000,14.0,11.0,67.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,14.0,11.0,67.0,81.22,1968,2037,2052,6314512
2022-06-08 14:20:17.281250,7.0,9.0,59.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,7.0,9.0,59.0,92.16,1969,2038,2050,6316456
2022-06-08 14:20:17.312500,9.0,8.0,56.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,9.0,8.0,56.0,83.9,1968,2037,2051,6317265
2022-06-08 14:20:17.343750,4.0,9.0,58.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,4.0,9.0,58.0,69.43,1967,2039,2050,6317211
2022-06-08 14:20:17.375000,7.0,8.0,57.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,7.0,8.0,57.0,55.03,1967,2039,2049,6317211
2022-06-08 14:20:17.406250,5.0,10.0,56.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,5.0,10.0,56.0,42.03,1967,2039,2053,6319208
2022-06-08 14:20:17.437500,9.0,11.0,59.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,9.0,11.0,59.0,31.35,1967,2040,2054,6319586
2022-06-08 14:20:17.468750,17.0,32.0,72.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,17.0,32.0,72.0,20.22,1966,2039,2056,6320449
2022-06-08 14:20:17.500000,28.0,10.0,77.0,19144.0,2022-06-08 14:23:46,132.0,71.17,0.287302,32.33,28.0,10.0,77.0,3.28,1967,2042,2054,6320449
2022-06-08 14:20:17.531250,11.0,15.0,57.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.287302,32.33,11.0,15.0,57.0,-20.21,1968,2042,2052,6321960
2022-06-08 14:20:17.562500,15.0,10.0,53.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.287302,32.33,15.0,10.0,53.0,-43.82,1967,2042,2050,6322662
2022-06-08 14:20:17.593750,12.0,13.0,57.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.287302,32.33,12.0,13.0,57.0,-60.81,1967,2042,2051,6323741
2022-06-08 14:20:17.625000,7.0,10.0,69.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.287302,32.33,7.0,10.0,69.0,-71.67,1968,2038,2051,6324227
2022-06-08 14:20:17.656250,11.0,3.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.28474,32.33,11.0,3.0,62.0,-78.93,1967,2041,2053,6324227
2022-06-08 14:20:17.687500,6.0,9.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.28474,32.33,6.0,9.0,62.0,-78.3,1967,2040,2052,6325306
2022-06-08 14:20:17.718750,11.0,7.0,63.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.28474,32.33,11.0,7.0,63.0,-64.42,1966,2037,2054,6326008
2022-06-08 14:20:17.750000,13.0,8.0,62.0,19144.0,2022-06-08 14:23:46,132.0,71.35,0.28474,32.33,13.0,8.0,62.0,-40.26,1967,2041,2053,6327195
